"EditorID","OutputName","OutputQty","IngredientCount","WorkbenchKeyword"
"Ammo_BoltThievesGuildFrost_Recipe","025A62:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltThievesGuildShock_Recipe","025A63:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltImperial_Recipe","025A68:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltImperialFire_Recipe","025A69:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltImperialFrost_Recipe","025A6A:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltImperialShock_Recipe","025A6B:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltStormcloak_Recipe","025A70:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltStormcloakFire_Recipe","025A71:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltStormcloakFrost_Recipe","025A72:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_BoltStormcloakShock_Recipe","025A73:Faction Crossbows.esp","15","2","CraftingForge"
"Ammo_ArrowAncientNordic_Recipe","034182:Skyrim.esm","15","2","CraftingForge"
"Ammo_ArrowFalmer_Recipe","038341:Skyrim.esm","24","2","CraftingForge"
"Ammo_ArrowForsworn_Recipe","0CEE9E:Skyrim.esm","24","2","CraftingForge"
"Ammo_ArrowAncientNordic_Breakdown","Fragment: Iron","1","1","CraftingBreakdown"
"Ammo_ArrowNordic_Breakdown","Fragment: Galatite","1","1","CraftingBreakdown"
"Ammo_ArrowDwarven_Breakdown","Fragment: Dwarven","1","1","CraftingBreakdown"
"Ammo_ArrowEbony_Breakdown","Fragment: Ebony","1","1","CraftingBreakdown"
"Ammo_ArrowElven_Breakdown","Fragment: Calcinium","1","1","CraftingBreakdown"
"Ammo_ArrowGlass_Breakdown","Fragment: Malachite","1","1","CraftingBreakdown"
"Ammo_ArrowIron_Breakdown","Fragment: Iron","1","1","CraftingBreakdown"
"Ammo_ArrowOrcish_Breakdown","Fragment: Orichalcum","1","1","CraftingBreakdown"
"Ammo_ArrowSteel_Breakdown","Fragment: Steel","1","1","CraftingBreakdown"
"Ammo_ArrowAncientNordicHero_Breakdown","Fragment: Steel","1","1","CraftingBreakdown"
"Ammo_ArrowPractice_ProcessCoal","Charcoal","1","1","0A5CCE:Skyrim.esm"
"Ammo_ArrowFalmer_Breakdown","Fragment: Bone","1","1","CraftingBreakdown"
"Ammo_ArrowForsworn_Breakdown","Fragment: Bone","1","1","CraftingBreakdown"
"Ammo_BoltSteel_Breakdown","Fragment: Steel","1","1","CraftingBreakdown"
"Ammo_BoltDwarven_Breakdown","Fragment: Dwarven","1","1","CraftingBreakdown"
"Ammo_ArrowSkyforgeSteel_Breakdown","Fragment: Galatite","1","1","CraftingBreakdown"
"Ammo_ArrowSkyforgeSteel_Recipe","440014:aMidianBorn_ContentAddon.esp","15","2","CraftingForge"
"Ammo_ArrowIron_Recipe","01397D:Skyrim.esm","15","2","CraftingForge"
"Ammo_ArrowSteel_Recipe","01397F:Skyrim.esm","15","2","CraftingForge"
"Ammo_ArrowOrcish_Recipe","0139BB:Skyrim.esm","15","2","CraftingForge"
"Ammo_ArrowDwarven_Recipe","0139BC:Skyrim.esm","15","2","CraftingForge"
"Ammo_ArrowElven_Recipe","0139BD:Skyrim.esm","15","2","CraftingForge"
"Ammo_ArrowGlass_Recipe","0139BE:Skyrim.esm","15","2","CraftingForge"
"Ammo_ArrowEbony_Recipe","0139BF:Skyrim.esm","15","2","CraftingForge"
"Ammo_ArrowDaedric_Recipe","0139C0:Skyrim.esm","150","3","CraftingForge"
"Ammo_ArrowIronFire_Recipe","0E9574:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowIronFrost_Recipe","0E9576:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowIronShock_Recipe","0E9577:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowSteelFire_Recipe","0E958F:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowSteelFrost_Recipe","0E9590:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowSteelShock_Recipe","0E9591:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowOrcishFire_Recipe","0E958C:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowOrcishFrost_Recipe","0E958D:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowOrcishShock_Recipe","0E958E:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDwarvenFire_Recipe","0E9580:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDwarvenFrost_Recipe","0E9581:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDwarvenShock_Recipe","0E9582:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowElvenFire_Recipe","0E9586:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowElvenFrost_Recipe","0E9587:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowElvenShock_Recipe","0E9588:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowGlassFire_Recipe","0E9589:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowGlassFrost_Recipe","0E958A:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowGlassShock_Recipe","0E958B:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowEbonyFire_Recipe","0E9583:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowEbonyFrost_Recipe","0E9584:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowEbonyShock_Recipe","0E9585:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDaedricFire_Recipe","0E957A:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDaedricFrost_Recipe","0E957B:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDaedricShock_Recipe","0E957C:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDragonbone_Recipe","0176F4:Dawnguard.esm","15","2","CraftingForge"
"Ammo_ArrowDragonboneFire_Recipe","0E957D:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDragonboneFrost_Recipe","0E957E:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowDragonboneShock_Recipe","0E957F:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowSilver_Recipe","0FAB0E:Requiem.esp","15","3","CraftingForge"
"Ammo_BoltSilver_Recipe","0FAB12:Requiem.esp","15","3","CraftingForge"
"Ammo_BoltDwarvenFrost_Recipe","AD373C:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDwarvenFire_Recipe","AD373B:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDwarvenShock_Recipe","AD373D:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDaedric_Recipe","8FCECD:Requiem.esp","150","3","CraftingForge"
"Ammo_BoltDragonbone_Recipe","8FCECE:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltEbony_Recipe","8FCECC:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltElven_Recipe","899DBA:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltGlass_Recipe","8FCECB:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltIron_Recipe","881004:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltOrcish_Recipe","899DB9:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowSilverFire_Recipe","AD3719:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowSilverFrost_Recipe","AD371A:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowSilverShock_Recipe","AD371B:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDaedricFire_Recipe","AD3707:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDaedricFrost_Recipe","AD3708:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDaedricShock_Recipe","AD3709:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDragonboneFire_Recipe","AD370A:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDragonboneFrost_Recipe","AD370B:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltDragonboneShock_Recipe","AD370C:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltEbonyFire_Recipe","AD370D:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltEbonyFrost_Recipe","AD370E:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltEbonyShock_Recipe","AD370F:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltElvenFire_Recipe","AD3710:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltElvenFrost_Recipe","AD3711:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltElvenShock_Recipe","AD3712:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltGlassFire_Recipe","AD3704:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltGlassFrost_Recipe","AD3705:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltGlassShock_Recipe","AD3706:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltIronFire_Recipe","AD3713:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltIronFrost_Recipe","AD3714:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltIronShock_Recipe","AD3715:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltOrcishFire_Recipe","AD3716:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltOrcishFrost_Recipe","AD3717:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltOrcishShock_Recipe","AD3718:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltSilverFire_Recipe","AD371C:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltSilverFrost_Recipe","AD371D:Requiem.esp","15","2","CraftingForge"
"Ammo_BoltSilverShock_Recipe","AD371E:Requiem.esp","15","2","CraftingForge"
"Ammo_ArrowStalhrimFire_Recipe","19A992:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_ArrowStalhrimFrost_Recipe","19A993:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_ArrowStalhrimShock_Recipe","19A994:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_BoltStalhrim_Recipe","19A9A3:Fozars_Dragonborn_-_Requiem_Patch.esp","15","1","CraftingForge"
"Ammo_BoltStalhrimFire_Recipe","19A9A4:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_BoltStalhrimFrost_Recipe","19A9A5:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_BoltStalhrimShock_Recipe","19A9A6:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_ArrowNordicFire_Recipe","19A995:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_ArrowNordicFrost_Recipe","19A996:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_ArrowNordicShock_Recipe","19A997:Fozars_Dragonborn_-_Requiem_Patch.esp","15","2","CraftingForge"
"Ammo_BoltAncientNordicHero_Breakdown","Fragment: Corundum","1","1","CraftingBreakdown"
"Ammo_BoltDarkBrotherhood_Breakdown","Fragment: Steel","1","1","CraftingBreakdown"
"Ammo_BoltDawnguard_Breakdown","Fragment: Steel","1","1","CraftingBreakdown"
"Ammo_BoltElven_Breakdown","Fragment: Moonstone","1","1","CraftingBreakdown"
"Ammo_BoltGlass_Breakdown","Fragment: Malachite","1","1","CraftingBreakdown"
"Ammo_BoltImperial_Breakdown","Fragment: Steel","1","1","CraftingBreakdown"
"Ammo_BoltIron_Breakdown","Fragment: Iron","1","1","CraftingBreakdown"
"Ammo_BoltOrcish_Breakdown","Fragment: Orichalcum","1","1","CraftingBreakdown"
"Ammo_BoltSilver_Breakdown","Fragment: Silver","1","1","CraftingBreakdown"
"Ammo_BoltStormcloak_Breakdown","Fragment: Steel","1","1","CraftingBreakdown"
"Ammo_BoltThievesGuild_Breakdown","Fragment: Steel","1","1","CraftingBreakdown"
"Ammo_ArrowAncientNordicHero_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowAncientNordic_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowDwarven_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowEbony_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowElven_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowFalmer_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowForsworn_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowGlass_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowIron_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowNordic_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowOrcish_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowSkyforgeSteel_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowSteel_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltAncientNordicHero_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltDarkBrotherhood_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltDawnguard_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltDwarven_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltElven_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltGlass_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltImperial_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltIron_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltOrcish_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltSilver_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltSteel_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltStormcloak_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_BoltThievesGuild_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Ammo_ArrowAncientNordicHero_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowAncientNordic_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowDwarven_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowEbony_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowElven_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowFalmer_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowForsworn_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowGlass_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowIron_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowNordic_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowOrcish_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowSkyforgeSteel_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowSteel_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltAncientNordicHero_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltDarkBrotherhood_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltDawnguard_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltDwarven_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltElven_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltGlass_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltImperial_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltIron_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltOrcish_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltSilver_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltSteel_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltStormcloak_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_BoltThievesGuild_BreakdownKindlingFire","Kindling","1","1","031DB0:Campfire.esm"
"Ammo_ArrowBoneCrude_RecipeBoneForge","006954:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneCrude_RecipeWoodForge","006954:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneDecent_RecipeBoneForge","03C1CA:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneDecent_RecipeWoodForge","03C1CA:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneGood_RecipeBoneForge","03C1CB:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneGood_RecipeWoodForge","03C1CB:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneGreat_RecipeBoneForge","03C1CC:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneGreat_RecipeWoodForge","03C1CC:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneSuperlative_RecipeBoneForge","03C1CD:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowBoneSuperlative_RecipeWoodForge","03C1CD:Hunterborn.esp","5","2","CraftingForge"
"Ammo_ArrowStoneCrude_RecipeWoodForge","0415D7:Campfire.esm","5","2","CraftingForge"
"Ammo_Ivory_Bolt_Recipe","00090E:ScrimshawExpanded.esp","10","3","CraftingPlayer"
"Ammo_Ivory_Bolt_Masterwork_Recipe","000910:ScrimshawExpanded.esp","10","4","CraftingPlayer"
"Ammo_Ivory_Bolt_Crude_Recipe","00090F:ScrimshawExpanded.esp","10","2","CraftingPlayer"
"Ammo_Arrow_Bonemold_Recipe","0009CA:ScrimshawExpanded.esp","10","3","CraftingPlayer"
"Ammo_Arrow_Bonemold_Crude_Recipe","000A00:ScrimshawExpanded.esp","10","2","CraftingPlayer"
"Ammo_Arrow_Bonemold_Masterwork_Recipe","000A02:ScrimshawExpanded.esp","10","4","CraftingPlayer"
"Ammo_Arrow_Falmer_Recipe","000C4B:ScrimshawExpanded.esp","10","3","CraftingPlayer"
"Ammo_Arrow_Falmer_Crude_Recipe","000A80:ScrimshawExpanded.esp","10","2","CraftingPlayer"
"Ammo_Arrow_Falmer_Masterwork_Recipe","000A81:ScrimshawExpanded.esp","10","4","CraftingPlayer"
"Ammo_Dragonbone_Arrow_Recipe","000AFD:ScrimshawExpanded.esp","10","3","CraftingPlayer"
"Ammo_Dragonbone_Arrow_Masterwork_Recipe","000AFF:ScrimshawExpanded.esp","10","4","CraftingPlayer"
"Ammo_Dragonbone_Arrow_Crude_Recipe","000AFE:ScrimshawExpanded.esp","10","2","CraftingPlayer"
