"EditorID","OutputName","OutputQty","IngredientCount","WorkbenchKeyword"
"Armor_HideBracers_Temper","013912:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_HideHelmet_Temper","013913:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_HideBracers_Recipe","013912:Skyrim.esm","1","2","CraftingPlayer"
"Armor_IronGauntlets_Recipe","012E46:Skyrim.esm","1","4","CraftingForge"
"Armor_IronBoots_Recipe","012E4B:Skyrim.esm","1","4","CraftingForge"
"Armor_IronCuirass_Recipe","012E49:Skyrim.esm","1","4","CraftingForge"
"Armor_IronHelmet_Recipe","012E4D:Skyrim.esm","1","3","CraftingForge"
"Armor_IronHeavyShield_Recipe","012EB6:Skyrim.esm","1","3","CraftingForge"
"Armor_HideBoots_Recipe","013910:Skyrim.esm","1","3","CraftingPlayer"
"Armor_HideCuirass_Recipe","013911:Skyrim.esm","1","4","CraftingForge"
"Armor_HideHelmet_Recipe","013913:Skyrim.esm","1","3","CraftingForge"
"Armor_HideShield_Recipe","013914:Skyrim.esm","1","3","CraftingForge"
"Armor_StuddedCuirass_Recipe","01B3A2:Skyrim.esm","1","4","CraftingForge"
"Armor_ImperialHeavyBoots_Recipe","0136D6:Skyrim.esm","1","3","CraftingForge"
"Armor_ImperialHeavyCuirass_Recipe","0136D5:Skyrim.esm","1","3","CraftingForge"
"Armor_ImperialHeavyBracers_Recipe","0136D4:Skyrim.esm","1","3","CraftingForge"
"Armor_ImperialHeavyHelmet_Recipe","013EDC:Skyrim.esm","1","3","CraftingForge"
"Armor_ImperialShield_Recipe","0135BA:Skyrim.esm","1","3","CraftingForge"
"Armor_ElvenBoots_Recipe","01391A:Skyrim.esm","1","4","CraftingForge"
"Armor_ElvenCuirass_Recipe","0896A3:Skyrim.esm","1","4","CraftingForge"
"Armor_ElvenGauntlets_Recipe","01391C:Skyrim.esm","1","4","CraftingForge"
"Armor_ElvenHelmet_Recipe","01391D:Skyrim.esm","1","4","CraftingForge"
"Armor_ElvenShield_Recipe","01391E:Skyrim.esm","1","3","CraftingForge"
"Armor_IronBandedCuirass_Recipe","013948:Skyrim.esm","1","4","CraftingForge"
"Armor_IronBandedShield_Recipe","01394B:Skyrim.esm","1","3","CraftingForge"
"Armor_LeatherBoots_Recipe","013920:Skyrim.esm","1","2","CraftingPlayer"
"Armor_LeatherCuirass_Recipe","03619E:Skyrim.esm","1","3","CraftingForge"
"Armor_LeatherBracers_Recipe","013921:Skyrim.esm","1","2","CraftingPlayer"
"Armor_LeatherHelmet_Recipe","013922:Skyrim.esm","1","3","CraftingForge"
"Armor_ScaledBoots_Recipe","01B39F:Skyrim.esm","1","4","CraftingForge"
"Armor_ScaledCuirass_Recipe","01B3A3:Skyrim.esm","1","4","CraftingForge"
"Armor_ScaledBracers_Recipe","01B3A0:Skyrim.esm","1","4","CraftingForge"
"Armor_ScaledHelmet_Recipe","01B3A1:Skyrim.esm","1","3","CraftingForge"
"Armor_ElvenCuirassGilded_Recipe","01392A:Skyrim.esm","1","5","CraftingForge"
"Armor_GlassBoots_Recipe","013938:Skyrim.esm","1","4","CraftingForge"
"Armor_GlassCuirass_Recipe","013939:Skyrim.esm","1","4","CraftingForge"
"Armor_GlassGauntlets_Recipe","01393A:Skyrim.esm","1","4","CraftingForge"
"Armor_GlassHelmet_Recipe","01393B:Skyrim.esm","1","4","CraftingForge"
"Armor_GlassShield_Recipe","01393C:Skyrim.esm","1","3","CraftingForge"
"Armor_DragonscaleBoots_Recipe","01393D:Skyrim.esm","1","5","CraftingForge"
"Armor_DragonscaleCuirass_Recipe","01393E:Skyrim.esm","1","5","CraftingForge"
"Armor_DragonscaleGauntlets_Recipe","01393F:Skyrim.esm","1","5","CraftingForge"
"Armor_DragonscaleHelmet_Recipe","013940:Skyrim.esm","1","5","CraftingForge"
"Armor_DragonscaleShield_Recipe","013941:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelBoots_Recipe","013951:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelCuirass_Recipe","013952:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelGauntlets_Recipe","013953:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelHelmet_RecipeSimple","013954:Skyrim.esm","1","3","CraftingForge"
"Armor_SteelShield_Recipe","013955:Skyrim.esm","1","3","CraftingForge"
"Armor_DwarvenBoots_Recipe","01394C:Skyrim.esm","1","4","CraftingForge"
"Armor_DwarvenCuirass_Recipe","01394D:Skyrim.esm","1","4","CraftingForge"
"Armor_DwarvenGauntlets_Recipe","01394E:Skyrim.esm","1","4","CraftingForge"
"Armor_DwarvenHelmet_Recipe","01394F:Skyrim.esm","1","4","CraftingForge"
"Armor_DwarvenShield_Recipe","013950:Skyrim.esm","1","3","CraftingForge"
"Armor_SteelPlateBoots_Recipe","01395B:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelPlateCuirass_Recipe","01395C:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelPlateGauntlets_Recipe","01395D:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelPlateHelmet_Recipe","01395E:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelPlateShield_Recipe","UNKNOWN","1","3","CraftingForge"
"Armor_OrcishBoots_Recipe","013956:Skyrim.esm","1","4","CraftingForge"
"Armor_OrcishCuirass_Recipe","013957:Skyrim.esm","1","4","CraftingForge"
"Armor_OrcishGauntlets_Recipe","013958:Skyrim.esm","1","4","CraftingForge"
"Armor_OrcishHelmet_Recipe","013959:Skyrim.esm","1","4","CraftingForge"
"Armor_OrcishShield_Recipe","013946:Skyrim.esm","1","3","CraftingForge"
"Armor_EbonyBoots_Recipe","013960:Skyrim.esm","1","4","CraftingForge"
"Armor_EbonyCuirass_Recipe","013961:Skyrim.esm","1","4","CraftingForge"
"Armor_EbonyGauntlets_Recipe","013962:Skyrim.esm","1","4","CraftingForge"
"Armor_EbonyHelmet_Recipe","013963:Skyrim.esm","1","4","CraftingForge"
"Armor_EbonyShield_Recipe","013964:Skyrim.esm","1","3","CraftingForge"
"Armor_DragonplateBoots_Recipe","013965:Skyrim.esm","1","5","CraftingForge"
"Armor_DragonplateCuirass_Recipe","013966:Skyrim.esm","1","5","CraftingForge"
"Armor_DragonplateGauntlets_Recipe","013967:Skyrim.esm","1","5","CraftingForge"
"Armor_DragonplateHelmet_Recipe","013969:Skyrim.esm","1","5","CraftingForge"
"Armor_DragonplateShield_Recipe","013968:Skyrim.esm","1","3","CraftingForge"
"Armor_DaedricBoots_Recipe","01396A:Skyrim.esm","1","3","CraftingForge"
"Armor_DaedricCuirass_Recipe","01396B:Skyrim.esm","1","3","CraftingForge"
"Armor_DaedricGauntlets_Recipe","01396C:Skyrim.esm","1","3","CraftingForge"
"Armor_DaedricHelmet_Recipe","01396D:Skyrim.esm","1","3","CraftingForge"
"Armor_DaedricShield_Recipe","01396E:Skyrim.esm","1","3","CraftingForge"
"Armor_DaedricBoots_Temper","01396A:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DaedricCuirass_Temper","01396B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DaedricGauntlets_Temper","01396C:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DaedricHelmet_Temper","01396D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DaedricShield_Temper","01396E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonplateBoots_Temper","013965:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonplateCuirass_Temper","013966:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonplateGauntlets_Temper","013967:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonplateHelmet_Temper","013969:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonplateShield_Temper","013968:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonscaleBoots_Temper","01393D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonscaleCuirass_Temper","01393E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonscaleGauntlets_Temper","01393F:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonscaleHelmet_Temper","013940:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DragonscaleShield_Temper","013941:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DwarvenBoots_Temper","01394C:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DwarvenCuirass_Temper","01394D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DwarvenGauntlets_Temper","01394E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DwarvenHelmet_Temper","01394F:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_DwarvenShield_Temper","013950:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_EbonyBoots_Temper","013960:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_EbonyCuirass_Temper","013961:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_EbonyGauntlets_Temper","013962:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_EbonyHelmet_Temper","013963:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_EbonyShield_Temper","013964:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ElvenBoots_Temper","01391A:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ElvenCuirass_Temper","0896A3:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ElvenGauntlets_Temper","01391C:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ElvenHelmet_Temper","01391D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ElvenShield_Temper","01391E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ElvenBootsGilded_Temper","3427DB:aMidianBorn_ContentAddon.esp","1","1","CraftingArmorTable"
"Armor_ElvenCuirassGilded_Temper","01392A:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ElvenGauntletsGilded_Temper","3427DE:aMidianBorn_ContentAddon.esp","1","1","CraftingArmorTable"
"Armor_ElvenHelmetGilded_Temper","3427DA:aMidianBorn_ContentAddon.esp","1","1","CraftingArmorTable"
"Armor_ElvenShieldGilded_Temper","3427D9:aMidianBorn_ContentAddon.esp","1","1","CraftingArmorTable"
"Armor_GlassBoots_Temper","013938:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_GlassCuirass_Temper","013939:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_GlassGauntlets_Temper","01393A:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_GlassHelmet_Temper","01393B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_GlassShield_Temper","01393C:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialHeavyBoots_Temper","0136D6:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialHeavyCuirass_Temper","0136D5:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialHeavyBracers_Temper","0136D4:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialHeavyHelmet_Temper","013EDC:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialShield_Temper","0135BA:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_IronBandedCuirass_Temper","013948:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_IronBandedShield_Temper","01394B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_OrcishBoots_Temper","013956:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_OrcishCuirass_Temper","013957:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_OrcishGauntlets_Temper","013958:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_OrcishHelmet_Temper","013959:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_OrcishShield_Temper","013946:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ScaledBoots_Temper","01B39F:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ScaledCuirass_Temper","01B3A3:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ScaledBracers_Temper","01B3A0:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ScaledHelmet_Temper","01B3A1:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelBoots_Temper","013951:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelCuirass_Temper","013952:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelGauntlets_Temper","013953:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelHelmet_Temper","013954:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelPlateBoots_Temper","01395B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelPlateCuirass_Temper","01395C:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelPlateGauntlets_Temper","01395D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelPlateHelmet_Temper","01395E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelPlateShield_Temper","UNKNOWN","1","1","CraftingArmorTable"
"Armor_SteelShield_Temper","013955:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_StuddedCuirass_Temper","01B3A2:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_GoldNecklace_RecipeBulk05","3A2B63:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Armor_GoldDiamondNecklace_Recipe","0877F1:Skyrim.esm","1","2","CraftingForge"
"Armor_GoldAmethystNecklace_Recipe","087835:Skyrim.esm","1","2","CraftingForge"
"Armor_GoldRubyNecklace_Recipe","0877DC:Skyrim.esm","1","2","CraftingForge"
"Armor_SilverNecklace_RecipeBulk05","3A2B64:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Armor_SilverEmeraldNecklace_Recipe","087833:Skyrim.esm","1","2","CraftingForge"
"Armor_SilverGarnetNecklace_Recipe","087834:Skyrim.esm","1","2","CraftingForge"
"Armor_SilverSapphireNecklace_Recipe","087832:Skyrim.esm","1","2","CraftingForge"
"Armor_GoldRing_RecipeBulk10","3A2B61:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Armor_GoldDiamondRing_Recipe","0877C9:Skyrim.esm","1","2","CraftingForge"
"Armor_GoldEmeraldRing_Recipe","002DE9:Complete Crafting Overhaul_Remastered.esp","1","2","CraftingForge"
"Armor_GoldSapphireRing_Recipe","002DEA:Complete Crafting Overhaul_Remastered.esp","1","2","CraftingForge"
"Armor_SilverRing_RecipeBulk10","3A2B62:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Armor_SilverAmethystRing_Recipe","002DEB:Complete Crafting Overhaul_Remastered.esp","1","2","CraftingForge"
"Armor_SilverGarnetRing_Recipe","002DEC:Complete Crafting Overhaul_Remastered.esp","1","2","CraftingForge"
"Armor_SilverRubyRing_Recipe","002DED:Complete Crafting Overhaul_Remastered.esp","1","2","CraftingForge"
"Armor_AncientNordicHeroCuirass_Recipe","00595F:Complete Crafting Overhaul_Remastered.esp","1","3","CraftingForge"
"Armor_AncientNordicHeroBoots_Recipe","00595E:Complete Crafting Overhaul_Remastered.esp","1","3","CraftingForge"
"Armor_AncientNordicHeroGauntlets_Recipe","005960:Complete Crafting Overhaul_Remastered.esp","1","3","CraftingForge"
"Armor_AncientNordicHeroHelmet_Recipe","005961:Complete Crafting Overhaul_Remastered.esp","1","3","CraftingForge"
"Armor_SteelGreaves_Temper","0F6F21:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelGreaves_Recipe","0F6F21:Skyrim.esm","1","3","CraftingForge"
"Armor_SteelPauldronedCuirass_Temper","0F6F22:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelPauldronedCuirass_Recipe","0F6F22:Skyrim.esm","1","4","CraftingForge"
"Armor_SteelBracers_Temper","0F6F23:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelBracers_Recipe","0F6F23:Skyrim.esm","1","3","CraftingForge"
"Armor_SteelHornedHelmet_Temper","0F6F24:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SteelHornedHelmet_RecipeSimple","0F6F24:Skyrim.esm","1","3","CraftingForge"
"Armor_WolfBoots_Temper","0CEE7C:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_WolfCuirass_Temper","0CAE15:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_WolfGauntlets_Temper","0CEE7E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_WolfHelmet_Temper","04C3D0:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ShroudedBootsEnch_Temper","0D2845:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ShroudedCuirassEnch_Temper","0D2844:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ShroudedGlovesEnch_Temper","0D2843:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ShroudedCowlEnchMasked_Temper","0D2842:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ShroudedAncientBootsEnch_Temper","0E1F14:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ShroudedAncientCuirassEnch_Temper","0E1F15:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ShroudedAncientGlovesEnch_Temper","0E1F16:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ShroudedAncientCowlEnchMasked_Temper","0E1F17:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildBootsEnch_Temper","0D3AC2:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildMastersBootsEnch_Temper","0E35D6:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildCuirassEnch_Temper","0D3AC3:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildGlovesEnch_Temper","0D3AC4:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildHoodEnch_Temper","0D3AC5:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildMastersCuirassEnch_Temper","0E35D7:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildMastersGlovesEnch_Temper","0E35D8:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildMastersHoodEnch_Temper","0E35D9:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_GeneralTulliusCuirass_Temper","05CBFE:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_LinwesBoots_Temper","108543:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_LinwesCuirass_Temper","108544:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_LinwesGloves_Temper","108545:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_LinwesHelmet_Temper","108546:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_NightingaleBoots_Temper","0FCC0D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_NightingaleCuirass_Temper","0FCC0F:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_NightingaleGloves_Temper","0FCC11:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_NightingaleHood_Temper","0FCC12:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildImprovedBootsEnch_Temper","0D3ACB:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildImprovedCuirassEnch_Temper","0D3ACC:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildImprovedGlovesEnch_Temper","0D3ACD:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ThievesGuildImprovedHoodEnch_Temper","0D3ACE:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_EbonyMail_Temper","052794:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SaviorsHide_Temper","02AC61:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_Spellbreaker_Temper","045F96:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ArmorOfTheOldGods_Temper","0EAFD0:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_BootsOfTheOldGods_Temper","0EAFD3:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_GauntletsOfTheOldGods_Temper","0EAFD2:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_HelmetOfTheOldGods_Temper","0EAFD1:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_PredatorsGrace_Temper","0A4DCD:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_IronhandGauntlets_Temper","0E1643:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_HelmOfYngol_Temper","0295F3:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_TargeOfTheBlooded_Temper","0FC5BF:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ForswornCuirass_Temper","0D8D50:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ForswornBoots_Temper","0D8D4E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ForswornGauntlets_Temper","0D8D55:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ForswornHeaddress_Temper","0D8D52:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_GlovesOfThePugilist_Temper","10A06A:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurShoes_Temper","06F398:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurCuirass_Temper","06F393:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurKilt_Temper","10594B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurMantledKilt_Temper","10594D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurSleevelessCuirass_Temper","10594F:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurBracers_Temper","06F39B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurHelmet_Temper","06F39E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialCrestedHeavyHelmet_Temper","09610D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialOfficerHeavyHelmet_Temper","0136CF:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialLightBoots_Temper","013ED7:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialLightCuirass_Temper","013ED9:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialLightBracers_Temper","013EDA:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialLightHelmet_Temper","013EDB:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_ImperialLightShield_Temper","013AB2:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_StormcloakOfficerLightBoots_Temper","086981:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_StormcloakOfficerCuirass_Temper","08697E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_StormcloakOfficerLightBracers_Temper","086983:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_StormcloakOfficerLightHelmet_Temper","086985:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsBoots_Temper","0A6D7F:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_StormcloakLightCuirass_Temper","0A6D7B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsGauntlets_Temper","0A6D7D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_StormcloakLightHelmet_Temper","0A6D79:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SummersetShadowsBoots_Temper","10853F:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SummersetShadowsCuirass_Temper","108540:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SummersetShadowsGloves_Temper","108541:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_SummersetShadowsHood_Temper","108542:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_StormcloakSleevedHeavyCuirass_Temper","0AD5A0:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_HideShield_Temper","013914:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_BladesBoots_Temper","04B288:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_BladesCuirass_Temper","04B28B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_BladesGauntlets_Temper","04B28D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_BladesHelmet_Temper","04B28F:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_BladesShield_Temper","04F912:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_PenitusOculatusBoots_Temper","0D3EA7:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_PenitusOculatusCuirass_Temper","0D3EA0:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_PenitusOculatusBracers_Temper","0D3EAB:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_PenitusOculatusHelmet_Temper","0D3EAA:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsCuirassFalkreath_Temper","02151E:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsCuirassHjaalmarch_Temper","021520:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsCuirassTheReach_Temper","021508:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsCuirassTheRift_Temper","021507:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsCuirassHaafingar_Temper","0C7F5B:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsCuirassThePale_Temper","021525:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsCuirassWhiterun_Temper","02150D:Skyrim.esm","1","1","CraftingArmorTable"
"Armor_FurGuardsCuirassWinterhold_Temper","021522:Skyrim.esm","1","1","CraftingArmorTable"
