"EditorID","OutputName","OutputQty","IngredientCount","WorkbenchKeyword"
"Misc_Kindling_RecipeWood","Kindling","4","1","CraftingPlayer"
"Misc_FurSmallTent_Recipe","Fur Small Tent","1","4","CraftingPlayer"
"Misc_LeatherSmallTent_Recipe","Leather Small Tent","1","4","CraftingPlayer"
"Misc_LeatherSmallTentTwoBedrolls_Recipe","Leather Small Tent (Two Bedrolls)","1","2","CraftingPlayer"
"Misc_LeatherSmallTentTwoBedrolls_RecipeRevert","Leather Small Tent","1","1","CraftingPlayer"
"Misc_PortableEnchantingSupplies_Recipe","Portable Enchanting Supplies","1","3","CraftingPlayer"
"Misc_LeatherLargeTent_Recipe","Leather Large Tent","1","4","CraftingPlayer"
"Misc_LeatherLargeTentTwoBedrolls_Recipe","Leather Large Tent (Two Bedrolls)","1","2","CraftingPlayer"
"Misc_LeatherLargeTentThreeBedrolls_Recipe","Leather Large Tent (Three Bedrolls)","1","2","CraftingPlayer"
"Misc_LeatherLargeTentThreeBedrolls_RecipeRevert","Leather Large Tent (Two Bedrolls)","1","1","CraftingPlayer"
"Misc_LeatherLargeTentTwoBedrolls_RecipeRevert","Leather Large Tent","1","1","CraftingPlayer"
"Misc_PeltValeDeerPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltValeSabreCatPoor_ProcessFurPlate","Fur Plate","4","1","CraftingRack"
"Misc_TanningRack_RecipeStrips","036B4F:Campfire.esm","1","2","CraftingPlayer"
"Misc_PeltValeDeer_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltValeSabreCat_ProcessFurPlate","Fur Plate","4","1","CraftingRack"
"Misc_Kindling_RecipeDeadwoodBranches","Kindling","1","1","CraftingPlayer"
"Misc_RuinedBook_BreakdownPaper","Paper Roll","2","1","CraftingBreakdown"
"Misc_WoodenBroom_BreakdownKindling","Kindling","2","1","CraftingBreakdown"
"Misc_WoodenBowl_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Misc_WoodenLadle_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Misc_WoodenPlate_BreakdownKindling","Kindling","1","1","CraftingBreakdown"
"Misc_WoodenFlute_BreakdownKindling","Kindling","2","1","CraftingBreakdown"
"Misc_WoodenDrum_BreakdownKindling","Kindling","6","1","CraftingBreakdown"
"Misc_WoodenLute_BreakdownKindling","Kindling","6","1","CraftingBreakdown"
"Misc_WoodenRopedBucket_BreakdownKindling","Kindling","4","1","CraftingBreakdown"
"Misc_WoodenWellBucket_BreakdownKindling","Kindling","4","1","CraftingBreakdown"
"Misc_FurSmallTentTwoBedrolls_Recipe","Fur Small Tent (Two Bedrolls)","1","2","CraftingPlayer"
"Misc_FurSmallTentTwoBedrolls_RecipeRevert","Fur Small Tent","1","1","CraftingPlayer"
"Misc_PeltRuined_ProcessStrips","Leather Strips","1","1","CraftingRack"
"Misc_PeltBearPoor_ProcessLeather","Leather","1","1","CraftingRack"
"Misc_PeltCaveBearPoor_ProcessLeather","Leather","2","1","CraftingRack"
"Misc_PeltSnowBearPoor_ProcessLeather","Leather","1","1","CraftingRack"
"Misc_PeltCowPoor_ProcessLeather","Leather Strips","3","1","CraftingRack"
"Misc_PeltDeerPoor_ProcessLeather","Leather Strips","2","1","CraftingRack"
"Misc_PeltElkPoor_ProcessLeather","Leather Strips","2","1","CraftingRack"
"Misc_PeltFoxPoor_ProcessLeather","Leather Strips","1","1","CraftingRack"
"Misc_PeltSnowFoxPoor_ProcessLeather","Leather Strips","1","1","CraftingRack"
"Misc_PeltGoatPoor_ProcessLeather","Leather Strips","1","1","CraftingRack"
"Misc_PeltHorsePoor_ProcessLeather","Leather Strips","3","1","CraftingRack"
"Misc_PeltMammothPoor_ProcessLeather","Leather Strips","4","1","CraftingRack"
"Misc_PeltSabreCatPoor_ProcessLeather","Leather","1","1","CraftingRack"
"Misc_PeltSnowySabreCatPoor_ProcessLeather","Leather Strips","4","1","CraftingRack"
"Misc_PeltSkeeverPoor_ProcessLeather","Leather Strips","1","1","CraftingRack"
"Misc_PeltWolfPoor_ProcessLeather","Leather Strips","1","1","CraftingRack"
"Misc_PeltIceWolfPoor_ProcessLeather","Leather Strips","1","1","CraftingRack"
"Misc_PeltMammoth_ProcessLeather","Leather","4","1","CraftingRack"
"Misc_PeltSkeever_ProcessLeather","Leather","1","1","CraftingRack"
"Misc_HorkerTusk_Breakdown","Fragment: Bone","2","1","CraftingBreakdown"
"Misc_MammothTusk_Breakdown","Fragment: Bone","20","1","CraftingBreakdown"
"Misc_AnimalBoneSmall_Breakdown","Fragment: Bone","1","1","CraftingBreakdown"
"Misc_PeltValeDeerPoor_ProcessLeather","Leather Strips","2","1","CraftingRack"
"Misc_PeltValeDeerFine_Process","Pelt: Vale Deer","2","1","CraftingRack"
"Misc_PeltValeSabreCatPoor_ProcessLeather","Leather","1","1","CraftingRack"
"Misc_PeltValeSabreCatFine_Process","Pelt: Vale Sabre Cat","2","1","CraftingRack"
"Misc_AnimalBoneLarge_Breakdown","Fragment: Bone","3","1","CraftingBreakdown"
"Misc_EngravedBoneOfHircine_Recipe","Engraved Bone of Hircine","1","1","CraftingPlayer"
"Misc_EngravedBoneOfJulianos_Recipe","Engraved Bone of Julianos","1","1","CraftingPlayer"
"Misc_EngravedBoneOfKynareth_Recipe","Engraved Bone of Kynareth","1","1","CraftingPlayer"
"Misc_PeltTrollPoor_ProcessLeather","Leather","1","1","CraftingRack"
"Misc_PeltTroll_ProcessLeather","Leather","4","1","CraftingRack"
"Misc_PeltWerewolfPoor_ProcessLeather","Leather Strips","2","1","CraftingRack"
"Misc_PeltFrostTrollPoor_ProcessLeather","Leather","1","1","CraftingRack"
"Misc_PeltFrostTroll_ProcessLeather","Leather","4","1","CraftingRack"
"Misc_BoneIdolOfTheYewRite_Recipe","Bone Idol of the Yew Rite (Strange Brew)","1","1","CraftingPlayer"
"Misc_BoneIdolOfTheElmRite_Recipe","Bone Idol of the Elm Rite (Strange Brew)","1","1","CraftingPlayer"
"Misc_BoneIdolOfTheOakRite_Recipe","Bone Idol of the Oak Rite (Strange Brew)","1","1","CraftingPlayer"
"Misc_AnimalBoneSuperlative_Breakdown","Fragment: Bone","5","1","CraftingBreakdown"
"Misc_MammothTuskSuperlative_Breakdown","Fragment: Bone","30","1","CraftingBreakdown"
"Misc_EngravedBoneOfHircineDrained_Breakdown","Fragment: Bone","2","1","CraftingBreakdown"
"Misc_EngravedBoneOfJulianosDrained_Breakdown","Fragment: Bone","2","1","CraftingBreakdown"
"Misc_EngravedBoneOfKynarethDrained_Breakdown","Fragment: Bone","2","1","CraftingBreakdown"
"Misc_PeltBoarPoor_ProcessLeather","Leather Strips","2","1","CraftingRack"
"Misc_PeltBoar_ProcessLeather","Leather","3","1","CraftingRack"
"Misc_Knucklebones_Recipe","Knucklebones (Strange Brew)","1","1","CraftingPlayer"
"Misc_WoodenFlute_Recipe","Wooden Flute","1","3","CraftingPlayer"
"Misc_AnimalBoneLarge_Breakdown05","Fragment: Bone","15","1","CraftingBreakdown"
"Misc_AnimalBoneSmall_Breakdown05","Fragment: Bone","5","1","CraftingBreakdown"
"Misc_AnimalBoneSuperlative_Breakdown05","Fragment: Bone","25","1","CraftingBreakdown"
"Misc_HorkerTusk_Breakdown05","Fragment: Bone","10","1","CraftingBreakdown"
"Misc_MammothTusk_Breakdown05","Fragment: Bone","100","1","CraftingBreakdown"
"Misc_MammothTuskSuperlative_Breakdown05","Fragment: Bone","150","1","CraftingBreakdown"
"Misc_TrollSkull_Breakdown","Fragment: Bone","3","1","CraftingBreakdown"
"Misc_AnimalBoneEnormous_Breakdown","Fragment: Bone","30","1","CraftingBreakdown"
"Misc_PeltBearPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltCaveBearPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltSnowBearPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltCowPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltDeerPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltElkPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltFoxPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltSnowFoxPoor_ProcessFurPlate","Hide Lace","1","1","CraftingRack"
"Misc_PeltGoatPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltHorsePoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltMammothPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltSabreCatPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltSnowySabreCatPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltSkeeverPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltWolfPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltIceWolfPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltBearFine_Process","Pelt: Bear","2","1","CraftingRack"
"Misc_PeltCaveBearFine_Process","Pelt: Cave Bear","2","1","CraftingRack"
"Misc_PeltSnowBearFine_Process","Pelt: Snow Bear","2","1","CraftingRack"
"Misc_PeltCowFine_Process","Pelt: Cow","2","1","CraftingRack"
"Misc_PeltDeerFine_Process","Pelt: Deer","2","1","CraftingRack"
"Misc_PeltElkFine_Process","Pelt: Elk","2","1","CraftingRack"
"Misc_PeltFoxFine_Process","Pelt: Fox","2","1","CraftingRack"
"Misc_PeltSnowFoxFine_Process","Pelt: Snow Fox","2","1","CraftingRack"
"Misc_PeltGoatFine_Process","Pelt: Goat","2","1","CraftingRack"
"Misc_PeltHorseFine_Process","Pelt: Horse","2","1","CraftingRack"
"Misc_PeltMammoth_ProcessFurPlate","Fur Plate","4","1","CraftingRack"
"Misc_PeltMammothFine_Process","Pelt: Mammoth Section","2","1","CraftingRack"
"Misc_PeltSabreCatFine_Process","Pelt: Sabre Cat","2","1","CraftingRack"
"Misc_PeltSnowySabreCatFine_Process","Pelt: Snowy Sabre Cat","2","1","CraftingRack"
"Misc_PeltSkeever_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltSkeeverFine_Process","Pelt: Skeever","2","1","CraftingRack"
"Misc_PeltWolfFine_Process","Pelt: Wolf","2","1","CraftingRack"
"Misc_PeltIceWolfFine_Process","Pelt: Ice Wolf","2","1","CraftingRack"
"Misc_PeltRuined_ProcessLace","Hide Lace","1","1","CraftingRack"
"Misc_PeltBoarPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltBoar_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltBoarFine_Process","Pelt: Boar","2","1","CraftingRack"
"Misc_PeltFrostTrollPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltFrostTroll_ProcessFurPlate","Fur Plate","4","1","CraftingRack"
"Misc_PeltFrostTrollFine_Process","Pelt: Frost Troll","2","1","CraftingRack"
"Misc_PeltTrollPoor_ProcessFurPlate","Fur Plate","2","1","CraftingRack"
"Misc_PeltTroll_ProcessFurPlate","Fur Plate","4","1","CraftingRack"
"Misc_PeltTrollFine_Process","Pelt: Troll","2","1","CraftingRack"
"Misc_PeltWerewolfPoor_ProcessFurPlate","Fur Plate","1","1","CraftingRack"
"Misc_PeltWerewolfFine_Process","Pelt: Werewolf","2","1","CraftingRack"
"Misc_TinderGood_RecipeTreeBark","Tinder (Good)","1","1","CraftingPlayer"
"Misc_DecorativeWarHorn_Recipe","Decorative War Horn","1","2","CraftingForge"
"Misc_PeltBearFlawless_Process","Pelt: Bear (Fine)","2","1","CraftingRack"
"Misc_PeltCaveBearFlawless_Process","Pelt: Cave Bear (Fine)","2","1","CraftingRack"
"Misc_PeltSnowBearFlawless_Process","Pelt: Snow Bear (Fine)","2","1","CraftingRack"
"Misc_PeltBoarFlawless_Process","Pelt: Boar (Fine)","2","1","CraftingRack"
"Misc_PeltDeerFlawless_Process","Pelt: Deer (Fine)","2","1","CraftingRack"
"Misc_PeltValeDeerFlawless_Process","Pelt: Vale Deer (Fine)","2","1","CraftingRack"
"Misc_PeltElkFlawless_Process","Pelt: Elk (Fine)","2","1","CraftingRack"
"Misc_PeltFoxFlawless_Process","Pelt: Fox (Fine)","2","1","CraftingRack"
"Misc_PeltSnowFoxFlawless_Process","Pelt: Snow Fox (Fine)","2","1","CraftingRack"
"Misc_PeltMammothFlawless_Process","Pelt: Mammoth Section (Fine)","2","1","CraftingRack"
"Misc_PeltSabreCatFlawless_Process","Pelt: Sabre Cat (Fine)","2","1","CraftingRack"
"Misc_PeltSnowySabreCatFlawless_Process","Pelt: Snowy Sabre Cat (Fine)","2","1","CraftingRack"
"Misc_PeltValeSabreCatFlawless_Process","Pelt: Vale Sabre Cat (Fine)","2","1","CraftingRack"
"Misc_PeltSkeeverFlawless_Process","Pelt: Skeever (Fine)","2","1","CraftingRack"
"Misc_PeltTrollFlawless_Process","Pelt: Troll (Fine)","2","1","CraftingRack"
"Misc_PeltFrostTrollFlawless_Process","Pelt: Frost Troll (Fine)","2","1","CraftingRack"
"Misc_PeltWerewolfFlawless_Process","Pelt: Werewolf (Fine)","2","1","CraftingRack"
"Misc_PeltWolfFlawless_Process","Pelt: Wolf (Fine)","2","1","CraftingRack"
"Misc_PeltIceWolfFlawless_Process","Pelt: Ice Wolf (Fine)","2","1","CraftingRack"
"Misc_PeltCowFlawless_Process","Pelt: Cow (Fine)","2","1","CraftingRack"
"Misc_PeltGoatFlawless_Process","Pelt: Goat (Fine)","2","1","CraftingRack"
"Misc_PeltHorseFlawless_Process","Pelt: Horse (Fine)","2","1","CraftingRack"
"Misc_SpellResearchJournal_Recipe","Spell Research Journal","1","3","CraftingPlayer"
"Misc_GlassAlembic_Recipe","Glass Alembic","1","2","CraftingForge"
"Misc_IronCauldron_Recipe","Iron Cauldron","1","1","CraftingForge"
"Misc_IronTongs_Recipe","Iron Tongs","1","1","CraftingForge"
"Misc_IronHammer_Recipe","Iron Hammer","1","2","CraftingForge"
"Misc_WaterskinEmpty_Recipe","Waterskin (Empty)","1","2","CraftingPlayer"
"Misc_WoodenCommonBed_Recipe","Wooden Common Bed","1","2","CraftingPlayer"
"Misc_WoodenCommonChair_Recipe","Wooden Common Chair","1","1","CraftingPlayer"
"Misc_WoodenCommonTable_Recipe","Wooden Common Table","1","1","CraftingPlayer"
"Misc_WoodenChest_Recipe","Wooden Chest","1","1","CraftingPlayer"
"Misc_WoodenBarrel_Recipe","Wooden Barrel","1","1","CraftingPlayer"
"Misc_FurBedroll_Recipe","Fur Bedroll","1","2","CraftingPlayer"
"Misc_DwarvenGyro_Breakdown","Fragment: Dwarven","10","1","CraftingBreakdown"
"Misc_DwarvenCog_Breakdown","Fragment: Dwarven","15","1","CraftingBreakdown"
"Misc_DwarvenGear_Breakdown","Fragment: Dwarven","5","1","CraftingBreakdown"
"Misc_DwarvenLever_Breakdown","Fragment: Dwarven","10","1","CraftingBreakdown"
"Misc_DwarvenSmallLever_Breakdown","Fragment: Dwarven","5","1","CraftingBreakdown"
"Misc_IronLockpick_RecipeBulk10","Iron Lockpick","5","1","CraftingForge"
"Misc_WoodenTorch_Recipe","Wooden Torch","1","3","CraftingPlayer"
"Misc_GemSapphire_Recipe","115079:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Misc_GemRuby_Recipe","115077:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Misc_GemEmerald_Recipe","115073:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Misc_GemAmethyst_Recipe","10AE53:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Misc_GemDiamond_Recipe","115071:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Misc_GemGarnet_Recipe","115075:Complete Crafting Overhaul_Remastered.esp","1","1","CraftingForge"
"Misc_ChildsDoll_Recipe","Child's Doll","1","3","CraftingPlayer"
"Misc_WoodenTorchBright_Recipe","Wooden Torch (Bright)","1","3","CraftingPlayer"
"Misc_IngotCorundum_Recipe5Bulk05","Ingot: Corundum","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotCorundum_Recipe5Bulk10","Ingot: Corundum","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotCorundum_Recipe5Bulk20","Ingot: Corundum","20","1","0A5CCE:Skyrim.esm"
"Misc_IngotEbony_Recipe5Bulk05","Ingot: Ebony","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotEbony_Recipe5Bulk10","Ingot: Ebony","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotGold_Recipe5Bulk05","Ingot: Gold","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotGold_Recipe5Bulk10","Ingot: Gold","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotIron_Recipe5Bulk05","Ingot: Iron","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotIron_Recipe5Bulk10","Ingot: Iron","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotIron_Recipe5Bulk20","Ingot: Iron","20","1","0A5CCE:Skyrim.esm"
"Misc_IngotMalachite_Recipe5Bulk05","Ingot: Malachite","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotMalachite_Recipe5Bulk10","Ingot: Malachite","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotMoonstone_Recipe5Bulk05","Ingot: Moonstone","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotMoonstone_Recipe5Bulk10","Ingot: Moonstone","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotOrichalcum_Recipe5Bulk05","Ingot: Orichalcum","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotOrichalcum_Recipe5Bulk10","Ingot: Orichalcum","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotQuicksilver_Recipe5Bulk05","Ingot: Quicksilver","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotQuicksilver_Recipe5Bulk10","Ingot: Quicksilver","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotSilver_Recipe5Bulk05","Ingot: Silver","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotSilver_Recipe5Bulk10","Ingot: Silver","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotSteel_RecipeBulk25","Ingot: Steel","25","2","0A5CCE:Skyrim.esm"
"Misc_IngotSteel_RecipeBulk50","Ingot: Steel","50","2","0A5CCE:Skyrim.esm"
"Misc_IngotSteel_RecipeBulk10","Ingot: Steel","10","2","0A5CCE:Skyrim.esm"
"Misc_LeatherRed_RecipeBulk05","Leather: Red","5","2","CraftingPlayer"
"Misc_LeatherDark_RecipeBulk05","Leather: Dark","5","2","CraftingPlayer"
"Misc_WoodenTorch_RecipeBulk05","Wooden Torch (5)","1","3","CraftingPlayer"
"Misc_WoodenTorch_RecipeBulk10","Wooden Torch (10)","1","3","CraftingPlayer"
"Misc_WoodenTorchBright_RecipeBulk05","Wooden Torch (Bright) (5)","1","3","CraftingPlayer"
"Misc_IronFittings_RecipeBulk05","Iron Fittings","5","1","CraftingForge"
"Misc_IronFittings_RecipeBulk10","Iron Fittings","10","1","CraftingForge"
"Misc_IronHinge_RecipeBulk05","Iron Hinge","10","1","CraftingForge"
"Misc_IronLock_RecipeBulk05","Iron Lock","5","2","CraftingForge"
"Misc_IronNails_RecipeBulk05","Iron Nails","50","1","CraftingForge"
"Misc_IronHinge_RecipeBulk10","Iron Hinge","20","1","CraftingForge"
"Misc_IronLock_RecipeBulk10","Iron Lock","10","2","CraftingForge"
"Misc_IronNails_RecipeBulk10","Iron Nails","100","1","CraftingForge"
"Misc_IronFittings_Breakdown","Fragment: Iron","10","1","CraftingBreakdown"
"Misc_IronNails_Breakdown","Fragment: Iron","1","1","CraftingBreakdown"
"Misc_IronLock_Breakdown","Fragment: Iron","6","1","CraftingBreakdown"
"Misc_IronHinge_Breakdown","Fragment: Iron","5","1","CraftingBreakdown"
"Misc_JeweledDibellaStatue_Breakdown","Fragment: Gold","20","1","CraftingBreakdown"
"Misc_DibellaStatue_Breakdown","Fragment: Gold","20","1","CraftingBreakdown"
"Misc_IngotCorundum_Recipe3","Ingot: Corundum","1","1","0A5CCE:Skyrim.esm"
"Misc_IngotCorundum_Recipe3Bulk20","Ingot: Corundum","20","1","0A5CCE:Skyrim.esm"
"Misc_IngotCorundum_Recipe3Bulk05","Ingot: Corundum","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotCorundum_Recipe3Bulk10","Ingot: Corundum","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotEbony_Recipe3","Ingot: Ebony","1","1","0A5CCE:Skyrim.esm"
"Misc_IngotEbony_Recipe3Bulk05","Ingot: Ebony","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotEbony_Recipe3Bulk10","Ingot: Ebony","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotGold_Recipe3","Ingot: Gold","1","1","0A5CCE:Skyrim.esm"
"Misc_IngotGold_Recipe3Bulk05","Ingot: Gold","5","1","0A5CCE:Skyrim.esm"
"Misc_IngotGold_Recipe3Bulk10","Ingot: Gold","10","1","0A5CCE:Skyrim.esm"
"Misc_IngotIron_Recipe3","Ingot: Iron","1","1","0A5CCE:Skyrim.esm"
"Misc_IngotIron_Recipe3Bulk20","Ingot: Iron","20","1","0A5CCE:Skyrim.esm"
