"EditorID","OutputName","OutputQty","IngredientCount","WorkbenchKeyword"
"AlchDrink_StrosMKaiRum_Empty","Glass Bottle (Empty)","1","1","CraftingBreakdown"
"AlchDrink_Sujamma_Empty","Glass Bottle (Empty)","1","1","CraftingBreakdown"
"AlchDrink_VelvetLeChance_Empty","Glass Bottle (Empty)","1","1","CraftingBreakdown"
"AlchDrink_VillageRedWine_Empty","Glass Bottle (Empty)","1","1","CraftingBreakdown"
"AlchDrink_VillageWhiteWine_Empty","Glass Bottle (Empty)","1","1","CraftingBreakdown"
"EnchClothesRobesMageHoodAdept_Breakdown","Cotton Cloth - Brown","1","1","CraftingBreakdown"
"ArmorHorse_FrostAegisBardingSaddle_Breakdown","Fragment: Malachite","60","1","CraftingBreakdown"
"ArmorHorse_DivineAegisBardingSaddle_Breakdown","Fragment: Malachite","60","1","CraftingBreakdown"
"ArmorHorse_ElvenBardingSaddleDusk_Breakdown","Fragment: Moonstone","60","1","CraftingBreakdown"
"ArmorHorse_ElvenBardingSaddleAmber_Breakdown","Fragment: Moonstone","60","1","CraftingBreakdown"
"ArmorHorse_DragonboneBardingSaddle_Breakdown","Dragon Bone","3","1","CraftingBreakdown"
"ArmorHorse_DaedricBardingSaddle_Breakdown","Fragment: Ebony","60","1","CraftingBreakdown"
"ArmorHorse_EbonyBardingSaddle_Breakdown","Fragment: Ebony","60","1","CraftingBreakdown"
"ArmorHorse_DwarvenBardingSaddle_Breakdown","Fragment: Dwarven","60","1","CraftingBreakdown"
"ArmorHorse_NordicBardingSaddle_Breakdown","Fragment: Steel","60","1","CraftingBreakdown"
"ArmorHorse_LeatherBardingSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_ImperialSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_ShadowmereSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_FurSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_TravelersSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_KnightsSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_HuntersSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_MinstrelsSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_DawnguardBardingSaddle_Breakdown","Fragment: Steel","60","1","CraftingBreakdown"
"ArmorHorse_StormcloakBardingSaddle_Breakdown","Fragment: Steel","60","1","CraftingBreakdown"
"ArmorHorse_ImperialBardingSaddle_Breakdown","Fragment: Steel","60","1","CraftingBreakdown"
"ArmorHorse_OrnateBardingSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_BlackHandBardingSaddle_Breakdown","Fragment: Steel","60","1","CraftingBreakdown"
"ArmorHorse_LeatherBardingSaddleMail_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_EbonyBardingSaddleMail_Breakdown","Fragment: Ebony","80","1","CraftingBreakdown"
"ArmorHorse_ClericBardingSaddle_Breakdown","Fragment: Moonstone","60","1","CraftingBreakdown"
"ArmorHorse_BigGameSaddle_Breakdown","Leather Strips","10","1","CraftingBreakdown"
"ArmorHorse_BlackHandBardingSaddleAdorned_Breakdown","Fragment: Steel","60","1","CraftingBreakdown"
"ArmorHorse_DawnguardBardingSaddleAdorned_Breakdown","Fragment: Steel","60","1","CraftingBreakdown"
